date,district,latitude,longitude,rainfall_mm,temperature_c,humidity_pct,sunshine_hours
2020-04-27,Rulindo,-1.7167,30.0167,30.85,16.86,93.35,13.73
2020-04-28,Rulindo,-1.7167,30.0167,5.52,16.33,90.66,15.79
2020-04-29,Rulindo,-1.7167,30.0167,15.39,15.83,93.68,7.67
2020-04-30,Rulindo,-1.7167,30.0167,6.77,16.66,91.1,12.24
2020-05-01,Rulindo,-1.7167,30.0167,4.71,17.37,88.95,19.11
2020-05-02,Rulindo,-1.7167,30.0167,17.77,17.51,91.35,8.66
2020-05-03,Rulindo,-1.7167,30.0167,16.32,17.75,87.43,19.38
2020-05-04,Rulindo,-1.7167,30.0167,0.02,18.07,83.06,22.46
2020-05-05,Rulindo,-1.7167,30.0167,5.36,17.74,90.06,16.93
2020-05-06,Rulindo,-1.7167,30.0167,20.69,17.53,92.19,18.58
2020-05-07,Rulindo,-1.7167,30.0167,10.65,17.72,91.29,17.0
2020-05-08,Rulindo,-1.7167,30.0167,6.79,17.55,89.4,19.08
2020-05-09,Rulindo,-1.7167,30.0167,18.78,17.57,90.16,16.46
2020-05-10,Rulindo,-1.7167,30.0167,8.41,16.36,91.33,14.34
2020-05-11,Rulindo,-1.7167,30.0167,6.11,16.11,92.94,12.71
2020-05-12,Rulindo,-1.7167,30.0167,3.69,16.82,91.74,13.42
2020-05-13,Rulindo,-1.7167,30.0167,6.25,17.71,88.57,20.29
2020-05-14,Rulindo,-1.7167,30.0167,11.59,18.04,88.05,18.53
2020-05-15,Rulindo,-1.7167,30.0167,3.15,18.11,82.86,17.36
2020-05-16,Rulindo,-1.7167,30.0167,8.93,17.48,89.76,18.19
2020-05-17,Rulindo,-1.7167,30.0167,8.06,17.46,90.53,18.38
2020-05-18,Rulindo,-1.7167,30.0167,1.37,17.49,88.34,19.6
2020-05-19,Rulindo,-1.7167,30.0167,0.46,17.01,86.83,20.75
2020-05-20,Rulindo,-1.7167,30.0167,4.93,16.75,86.39,20.09
2020-05-21,Rulindo,-1.7167,30.0167,0.48,17.31,89.11,16.24
2020-05-22,Rulindo,-1.7167,30.0167,0.0,16.89,86.93,16.91
2020-05-23,Rulindo,-1.7167,30.0167,0.0,16.23,84.93,21.24
2020-05-24,Rulindo,-1.7167,30.0167,0.0,16.48,81.92,22.24
2020-05-25,Rulindo,-1.7167,30.0167,0.0,16.68,84.04,22.79
2020-05-26,Rulindo,-1.7167,30.0167,0.01,17.67,82.95,21.59
2020-05-27,Rulindo,-1.7167,30.0167,0.07,17.95,85.59,21.25
2020-05-28,Rulindo,-1.7167,30.0167,0.11,17.84,84.38,21.35
2020-05-29,Rulindo,-1.7167,30.0167,0.24,17.74,84.58,18.71
2020-05-30,Rulindo,-1.7167,30.0167,0.28,17.38,87.09,20.48
2020-05-31,Rulindo,-1.7167,30.0167,0.0,16.84,84.88,23.53
2020-06-01,Rulindo,-1.7167,30.0167,0.0,16.64,84.06,24.03
2020-06-02,Rulindo,-1.7167,30.0167,0.0,16.94,84.53,22.05
2020-06-03,Rulindo,-1.7167,30.0167,0.0,16.94,85.34,20.04
2020-06-04,Rulindo,-1.7167,30.0167,0.02,16.92,86.84,19.28
2020-06-05,Rulindo,-1.7167,30.0167,1.1,15.78,88.83,21.28
2020-06-06,Rulindo,-1.7167,30.0167,0.2,16.72,83.33,22.12
2020-06-07,Rulindo,-1.7167,30.0167,0.26,17.05,82.1,21.35
2020-06-08,Rulindo,-1.7167,30.0167,1.69,16.87,85.89,18.51
2020-06-09,Rulindo,-1.7167,30.0167,3.88,16.91,87.92,16.22
2020-06-10,Rulindo,-1.7167,30.0167,5.2,15.35,90.53,13.56
2020-06-11,Rulindo,-1.7167,30.0167,5.75,16.02,86.95,11.82
2020-06-12,Rulindo,-1.7167,30.0167,14.64,16.51,90.29,17.38
2020-06-13,Rulindo,-1.7167,30.0167,24.73,15.69,93.34,12.86
2020-06-14,Rulindo,-1.7167,30.0167,5.65,16.13,90.44,13.46
2020-06-15,Rulindo,-1.7167,30.0167,0.71,15.6,90.16,13.25
2020-06-16,Rulindo,-1.7167,30.0167,0.19,15.97,86.43,16.73
2020-06-17,Rulindo,-1.7167,30.0167,0.06,15.82,85.84,18.02
2020-06-18,Rulindo,-1.7167,30.0167,0.03,15.52,84.49,20.73
2020-06-19,Rulindo,-1.7167,30.0167,0.1,15.31,85.35,18.47
2020-06-20,Rulindo,-1.7167,30.0167,5.2,16.24,85.96,17.67
2020-06-21,Rulindo,-1.7167,30.0167,13.98,15.67,90.27,15.86
2020-06-22,Rulindo,-1.7167,30.0167,3.82,16.46,87.08,12.49
2020-06-23,Rulindo,-1.7167,30.0167,5.27,16.38,87.4,18.39
2020-06-24,Rulindo,-1.7167,30.0167,2.06,15.9,87.12,15.28
2020-06-25,Rulindo,-1.7167,30.0167,0.59,15.71,85.75,19.27
2020-06-26,Rulindo,-1.7167,30.0167,0.32,15.6,84.61,19.44
2020-06-27,Rulindo,-1.7167,30.0167,0.91,15.7,84.2,17.4
2020-06-28,Rulindo,-1.7167,30.0167,0.79,16.12,85.76,18.33
2020-06-29,Rulindo,-1.7167,30.0167,0.08,16.16,83.73,20.53
2020-06-30,Rulindo,-1.7167,30.0167,0.0,15.83,83.45,19.78
2020-07-01,Rulindo,-1.7167,30.0167,0.0,16.07,84.05,17.82
2020-07-02,Rulindo,-1.7167,30.0167,0.0,16.2,84.52,17.42
2020-07-03,Rulindo,-1.7167,30.0167,0.0,16.13,84.72,19.77
2020-07-04,Rulindo,-1.7167,30.0167,0.0,15.95,84.43,20.87
2020-07-05,Rulindo,-1.7167,30.0167,0.11,15.81,83.54,18.84
2020-07-06,Rulindo,-1.7167,30.0167,0.21,15.62,86.26,16.98
2020-07-07,Rulindo,-1.7167,30.0167,0.13,15.95,85.54,15.6
2020-07-08,Rulindo,-1.7167,30.0167,0.03,15.51,84.72,16.32
2020-07-09,Rulindo,-1.7167,30.0167,0.03,15.4,82.79,19.91
2020-07-10,Rulindo,-1.7167,30.0167,13.63,15.1,88.33,15.02
2020-07-11,Rulindo,-1.7167,30.0167,6.01,15.81,86.72,16.66
2020-07-12,Rulindo,-1.7167,30.0167,10.35,16.56,87.13,16.77
2020-07-13,Rulindo,-1.7167,30.0167,21.19,15.61,88.65,14.43
2020-07-14,Rulindo,-1.7167,30.0167,8.51,15.3,85.15,13.89
2020-07-15,Rulindo,-1.7167,30.0167,0.4,15.57,84.47,16.47
2020-07-16,Rulindo,-1.7167,30.0167,0.58,15.53,87.67,7.72
2020-07-17,Rulindo,-1.7167,30.0167,0.11,14.59,82.18,17.62
2020-07-18,Rulindo,-1.7167,30.0167,0.15,13.09,84.46,16.87
2020-07-19,Rulindo,-1.7167,30.0167,0.02,13.58,81.96,18.51
2020-07-20,Rulindo,-1.7167,30.0167,4.21,14.48,84.5,22.03
2020-07-21,Rulindo,-1.7167,30.0167,7.53,14.89,86.27,17.9
2020-07-22,Rulindo,-1.7167,30.0167,6.33,15.07,87.47,15.33
2020-07-23,Rulindo,-1.7167,30.0167,10.45,15.61,87.47,12.95
2020-07-24,Rulindo,-1.7167,30.0167,13.1,15.52,87.0,8.4
2020-07-25,Rulindo,-1.7167,30.0167,0.26,15.45,83.12,19.15
2020-07-26,Rulindo,-1.7167,30.0167,0.01,16.14,79.86,22.12
2020-07-27,Rulindo,-1.7167,30.0167,0.1,15.85,84.22,17.75
2020-07-28,Rulindo,-1.7167,30.0167,0.05,15.68,82.04,17.38
2020-07-29,Rulindo,-1.7167,30.0167,0.01,15.47,82.69,17.53
2020-07-30,Rulindo,-1.7167,30.0167,0.0,15.77,82.61,19.45
2020-07-31,Rulindo,-1.7167,30.0167,0.0,16.5,80.22,21.37
2020-08-01,Rulindo,-1.7167,30.0167,0.0,15.92,81.2,23.78
2020-08-02,Rulindo,-1.7167,30.0167,0.0,15.21,79.04,22.83
2020-08-03,Rulindo,-1.7167,30.0167,0.0,14.43,78.33,24.16
2020-08-04,Rulindo,-1.7167,30.0167,1.16,15.7,78.39,20.18
2020-08-05,Rulindo,-1.7167,30.0167,2.21,16.07,82.59,21.78
2020-08-06,Rulindo,-1.7167,30.0167,0.02,16.88,78.04,21.4
2020-08-07,Rulindo,-1.7167,30.0167,2.84,17.35,77.4,17.9
2020-08-08,Rulindo,-1.7167,30.0167,5.98,16.1,81.65,12.7
2020-08-09,Rulindo,-1.7167,30.0167,0.25,16.13,81.93,16.64
2020-08-10,Rulindo,-1.7167,30.0167,0.45,17.74,78.36,18.58
2020-08-11,Rulindo,-1.7167,30.0167,4.35,17.76,79.51,17.95
2020-08-12,Rulindo,-1.7167,30.0167,4.16,17.75,81.49,10.2
2020-08-13,Rulindo,-1.7167,30.0167,1.03,17.63,81.24,16.11
2020-08-14,Rulindo,-1.7167,30.0167,1.59,17.82,79.31,12.65
2020-08-15,Rulindo,-1.7167,30.0167,0.72,17.76,78.84,18.08
2020-08-16,Rulindo,-1.7167,30.0167,0.15,17.56,81.16,15.93
2020-08-17,Rulindo,-1.7167,30.0167,0.01,17.59,76.39,21.26
2020-08-18,Rulindo,-1.7167,30.0167,0.01,17.38,72.85,17.65
2020-08-19,Rulindo,-1.7167,30.0167,0.43,17.99,73.4,17.09
2020-08-20,Rulindo,-1.7167,30.0167,3.68,17.68,80.86,16.3
2020-08-21,Rulindo,-1.7167,30.0167,6.47,17.2,86.19,13.33
2020-08-22,Rulindo,-1.7167,30.0167,4.4,17.08,83.82,17.06
2020-08-23,Rulindo,-1.7167,30.0167,1.98,16.54,83.76,18.63
2020-08-24,Rulindo,-1.7167,30.0167,3.66,16.71,77.58,17.54
2020-08-25,Rulindo,-1.7167,30.0167,3.1,17.07,79.18,16.42
2020-08-26,Rulindo,-1.7167,30.0167,3.84,17.18,79.46,20.16
2020-08-27,Rulindo,-1.7167,30.0167,0.56,17.55,74.98,19.17
2020-08-28,Rulindo,-1.7167,30.0167,0.33,16.82,77.4,18.86
2020-08-29,Rulindo,-1.7167,30.0167,2.35,18.18,71.27,10.78
2020-08-30,Rulindo,-1.7167,30.0167,1.15,18.31,71.71,20.38
2020-08-31,Rulindo,-1.7167,30.0167,2.2,17.93,76.42,12.41
2020-09-01,Rulindo,-1.7167,30.0167,0.98,17.04,79.85,22.58
2020-09-02,Rulindo,-1.7167,30.0167,0.0,16.12,73.46,24.39
2020-09-03,Rulindo,-1.7167,30.0167,0.01,16.3,69.7,25.2
2020-09-04,Rulindo,-1.7167,30.0167,0.36,17.6,69.89,19.06
2020-09-05,Rulindo,-1.7167,30.0167,1.1,17.54,73.65,17.88
2020-09-06,Rulindo,-1.7167,30.0167,5.49,16.22,83.39,9.47
2020-09-07,Rulindo,-1.7167,30.0167,8.11,15.95,86.6,7.1
2020-09-08,Rulindo,-1.7167,30.0167,5.62,16.46,84.66,18.43
2020-09-09,Rulindo,-1.7167,30.0167,4.59,16.85,81.77,12.77
2020-09-10,Rulindo,-1.7167,30.0167,2.24,16.82,80.34,20.6
2020-09-11,Rulindo,-1.7167,30.0167,1.86,16.9,78.61,20.58
2020-09-12,Rulindo,-1.7167,30.0167,4.92,16.72,83.89,13.99
2020-09-13,Rulindo,-1.7167,30.0167,0.81,17.49,77.24,22.56
2020-09-14,Rulindo,-1.7167,30.0167,0.23,17.82,72.55,16.24
2020-09-15,Rulindo,-1.7167,30.0167,0.87,18.28,71.13,22.71
2020-09-16,Rulindo,-1.7167,30.0167,1.13,18.28,73.3,20.09
2020-09-17,Rulindo,-1.7167,30.0167,0.5,18.76,71.58,24.57
2020-09-18,Rulindo,-1.7167,30.0167,0.04,18.97,67.71,23.64
2020-09-19,Rulindo,-1.7167,30.0167,1.17,18.14,73.57,23.37
2020-09-20,Rulindo,-1.7167,30.0167,2.35,18.45,74.8,16.95
2020-09-21,Rulindo,-1.7167,30.0167,5.51,18.15,78.82,19.94
2020-09-22,Rulindo,-1.7167,30.0167,4.5,17.18,82.78,15.11
2020-09-23,Rulindo,-1.7167,30.0167,2.53,18.06,76.31,13.56
2020-09-24,Rulindo,-1.7167,30.0167,4.29,17.48,80.03,22.57
2020-09-25,Rulindo,-1.7167,30.0167,3.27,17.96,80.19,14.72
2020-09-26,Rulindo,-1.7167,30.0167,4.72,18.1,80.09,22.4
2020-09-27,Rulindo,-1.7167,30.0167,4.96,17.61,83.69,19.58
2020-09-28,Rulindo,-1.7167,30.0167,1.49,18.14,78.95,16.31
2020-09-29,Rulindo,-1.7167,30.0167,2.15,18.13,78.93,21.38
2020-09-30,Rulindo,-1.7167,30.0167,2.13,17.78,81.42,16.82
2020-10-01,Rulindo,-1.7167,30.0167,13.24,17.46,85.46,17.01
2020-10-02,Rulindo,-1.7167,30.0167,1.89,17.45,80.18,20.37
2020-10-03,Rulindo,-1.7167,30.0167,1.21,18.08,71.7,17.66
2020-10-04,Rulindo,-1.7167,30.0167,3.59,17.08,78.39,14.68
2020-10-05,Rulindo,-1.7167,30.0167,1.05,18.32,72.2,23.44
2020-10-06,Rulindo,-1.7167,30.0167,1.75,18.45,71.53,20.69
2020-10-07,Rulindo,-1.7167,30.0167,0.69,18.49,72.76,19.39
2020-10-08,Rulindo,-1.7167,30.0167,1.04,18.36,77.72,22.16
2020-10-09,Rulindo,-1.7167,30.0167,1.77,18.04,76.38,13.33
2020-10-10,Rulindo,-1.7167,30.0167,10.23,17.76,82.33,18.94
2020-10-11,Rulindo,-1.7167,30.0167,1.78,18.05,81.07,24.13
2020-10-12,Rulindo,-1.7167,30.0167,2.7,17.33,84.93,15.21
2020-10-13,Rulindo,-1.7167,30.0167,4.59,17.8,78.59,17.55
2020-10-14,Rulindo,-1.7167,30.0167,2.37,17.87,78.03,15.01
2020-10-15,Rulindo,-1.7167,30.0167,1.06,18.04,76.93,20.48
2020-10-16,Rulindo,-1.7167,30.0167,8.68,16.72,86.25,19.61
2020-10-17,Rulindo,-1.7167,30.0167,3.7,17.83,81.85,19.5
2020-10-18,Rulindo,-1.7167,30.0167,13.53,16.62,88.94,15.4
2020-10-19,Rulindo,-1.7167,30.0167,10.69,17.41,84.09,19.14
2020-10-20,Rulindo,-1.7167,30.0167,14.83,18.04,83.63,13.76
2020-10-21,Rulindo,-1.7167,30.0167,9.3,17.63,86.03,16.9
2020-10-22,Rulindo,-1.7167,30.0167,24.79,17.16,86.13,11.8
2020-10-23,Rulindo,-1.7167,30.0167,2.31,17.87,80.86,18.23
2020-10-24,Rulindo,-1.7167,30.0167,0.46,18.73,77.85,23.76
2020-10-25,Rulindo,-1.7167,30.0167,5.33,18.17,84.94,18.47
2020-10-26,Rulindo,-1.7167,30.0167,30.04,17.78,85.9,15.45
2020-10-27,Rulindo,-1.7167,30.0167,2.44,16.69,87.28,14.01
2020-10-28,Rulindo,-1.7167,30.0167,9.98,17.73,81.04,15.16
2020-10-29,Rulindo,-1.7167,30.0167,11.41,16.49,89.36,13.3
2020-10-30,Rulindo,-1.7167,30.0167,6.73,16.7,84.35,10.0
2020-10-31,Rulindo,-1.7167,30.0167,8.0,16.31,87.0,15.62
2020-11-01,Rulindo,-1.7167,30.0167,3.02,16.39,85.88,18.68
2020-11-02,Rulindo,-1.7167,30.0167,2.39,17.52,80.99,15.17
2020-11-03,Rulindo,-1.7167,30.0167,2.08,17.83,79.05,23.21
2020-11-04,Rulindo,-1.7167,30.0167,16.31,17.65,84.06,11.86
2020-11-05,Rulindo,-1.7167,30.0167,4.27,17.39,86.95,15.95
2020-11-06,Rulindo,-1.7167,30.0167,12.5,16.43,89.99,9.81
2020-11-07,Rulindo,-1.7167,30.0167,6.49,16.75,87.35,19.7
2020-11-08,Rulindo,-1.7167,30.0167,3.19,17.07,82.63,19.41
2020-11-09,Rulindo,-1.7167,30.0167,7.01,17.16,85.72,14.47
2020-11-10,Rulindo,-1.7167,30.0167,6.49,16.62,87.63,9.94
2020-11-11,Rulindo,-1.7167,30.0167,2.34,17.37,85.39,12.22
2020-11-12,Rulindo,-1.7167,30.0167,2.81,17.79,82.81,21.19
2020-11-13,Rulindo,-1.7167,30.0167,4.87,17.98,84.38,15.62
2020-11-14,Rulindo,-1.7167,30.0167,11.81,18.78,81.47,14.31
2020-11-15,Rulindo,-1.7167,30.0167,31.51,18.09,85.04,19.69
2020-11-16,Rulindo,-1.7167,30.0167,26.93,17.85,82.37,15.94
2020-11-17,Rulindo,-1.7167,30.0167,72.56,17.38,90.19,20.34
2020-11-18,Rulindo,-1.7167,30.0167,33.45,17.16,89.84,11.62
2020-11-19,Rulindo,-1.7167,30.0167,12.57,16.09,86.6,16.78
2020-11-20,Rulindo,-1.7167,30.0167,8.48,17.59,80.52,21.77
2020-11-21,Rulindo,-1.7167,30.0167,43.59,17.66,88.7,15.67
2020-11-22,Rulindo,-1.7167,30.0167,9.49,17.67,86.7,13.72
2020-11-23,Rulindo,-1.7167,30.0167,2.12,17.93,85.27,21.06
2020-11-24,Rulindo,-1.7167,30.0167,3.52,17.65,88.82,13.65
2020-11-25,Rulindo,-1.7167,30.0167,3.52,16.94,87.2,7.45
2020-11-26,Rulindo,-1.7167,30.0167,0.74,18.18,82.57,22.18
2020-11-27,Rulindo,-1.7167,30.0167,1.53,17.64,86.76,18.42
2020-11-28,Rulindo,-1.7167,30.0167,2.9,16.97,87.16,15.96
2020-11-29,Rulindo,-1.7167,30.0167,2.89,16.35,90.0,13.21
2020-11-30,Rulindo,-1.7167,30.0167,3.06,17.89,84.99,18.34
2020-12-01,Rulindo,-1.7167,30.0167,0.96,18.32,82.77,22.74
2020-12-02,Rulindo,-1.7167,30.0167,2.94,17.8,85.87,17.58
2020-12-03,Rulindo,-1.7167,30.0167,4.41,17.04,88.69,9.52
2020-12-04,Rulindo,-1.7167,30.0167,3.37,17.32,87.67,17.37
2020-12-05,Rulindo,-1.7167,30.0167,1.28,17.34,83.68,13.66
2020-12-06,Rulindo,-1.7167,30.0167,1.04,16.97,85.67,21.51
2020-12-07,Rulindo,-1.7167,30.0167,0.96,17.82,82.84,15.56
2020-12-08,Rulindo,-1.7167,30.0167,0.54,17.94,83.56,18.6
2020-12-09,Rulindo,-1.7167,30.0167,2.19,16.94,87.7,18.63
2020-12-10,Rulindo,-1.7167,30.0167,1.11,17.4,83.72,17.35
2020-12-11,Rulindo,-1.7167,30.0167,1.24,16.95,87.38,14.91
2020-12-12,Rulindo,-1.7167,30.0167,52.03,16.92,88.1,20.74
2020-12-13,Rulindo,-1.7167,30.0167,14.02,17.01,83.07,18.55
2020-12-14,Rulindo,-1.7167,30.0167,4.7,16.97,81.04,22.44
2020-12-15,Rulindo,-1.7167,30.0167,3.23,17.63,77.02,22.19
2020-12-16,Rulindo,-1.7167,30.0167,6.6,18.02,78.66,19.48
2020-12-17,Rulindo,-1.7167,30.0167,1.36,17.36,80.02,18.36
2020-12-18,Rulindo,-1.7167,30.0167,7.71,16.64,89.19,13.24
2020-12-19,Rulindo,-1.7167,30.0167,10.38,15.82,89.37,10.27
2020-12-20,Rulindo,-1.7167,30.0167,6.09,17.25,85.91,14.92
2020-12-21,Rulindo,-1.7167,30.0167,2.82,17.2,85.87,17.68
2020-12-22,Rulindo,-1.7167,30.0167,1.73,17.89,80.81,13.1
2020-12-23,Rulindo,-1.7167,30.0167,5.46,17.96,83.18,22.6
2020-12-24,Rulindo,-1.7167,30.0167,4.44,17.81,82.94,14.57
2020-12-25,Rulindo,-1.7167,30.0167,9.04,18.03,84.66,19.55
2020-12-26,Rulindo,-1.7167,30.0167,6.1,17.68,86.6,17.63
2020-12-27,Rulindo,-1.7167,30.0167,6.18,17.24,86.54,14.81
2020-12-28,Rulindo,-1.7167,30.0167,0.25,17.45,75.31,21.5
2020-12-29,Rulindo,-1.7167,30.0167,0.85,18.11,73.44,23.0
2020-12-30,Rulindo,-1.7167,30.0167,4.13,18.18,78.0,21.21
2020-12-31,Rulindo,-1.7167,30.0167,26.19,17.65,85.44,15.43
2021-01-01,Rulindo,-1.7167,30.0167,41.91,16.13,91.02,9.6
2021-01-02,Rulindo,-1.7167,30.0167,4.78,16.89,85.46,14.96
2021-01-03,Rulindo,-1.7167,30.0167,2.52,16.43,88.29,14.61
2021-01-04,Rulindo,-1.7167,30.0167,2.29,16.97,85.57,14.91
2021-01-05,Rulindo,-1.7167,30.0167,2.7,17.41,85.03,18.72
2021-01-06,Rulindo,-1.7167,30.0167,2.4,17.51,85.26,14.93
2021-01-07,Rulindo,-1.7167,30.0167,0.37,17.91,78.5,20.9
2021-01-08,Rulindo,-1.7167,30.0167,0.39,18.16,79.93,21.82
2021-01-09,Rulindo,-1.7167,30.0167,2.89,17.97,86.06,13.56
2021-01-10,Rulindo,-1.7167,30.0167,1.89,17.03,85.35,12.63
2021-01-11,Rulindo,-1.7167,30.0167,14.23,17.7,83.85,11.68
2021-01-12,Rulindo,-1.7167,30.0167,63.13,17.04,86.87,12.06
2021-01-13,Rulindo,-1.7167,30.0167,6.61,16.54,87.09,11.47
2021-01-14,Rulindo,-1.7167,30.0167,11.17,17.4,87.42,6.66
2021-01-15,Rulindo,-1.7167,30.0167,7.63,17.26,87.28,10.44
2021-01-16,Rulindo,-1.7167,30.0167,7.37,16.99,87.65,12.47
2021-01-17,Rulindo,-1.7167,30.0167,2.52,17.25,84.21,18.92
2021-01-18,Rulindo,-1.7167,30.0167,1.68,16.71,87.96,18.04
2021-01-19,Rulindo,-1.7167,30.0167,6.12,16.63,87.54,16.82
2021-01-20,Rulindo,-1.7167,30.0167,22.24,16.54,92.11,11.1
2021-01-21,Rulindo,-1.7167,30.0167,13.31,17.07,85.41,20.02
2021-01-22,Rulindo,-1.7167,30.0167,8.54,17.6,83.63,21.72
2021-01-23,Rulindo,-1.7167,30.0167,4.13,16.4,85.63,14.79
2021-01-24,Rulindo,-1.7167,30.0167,13.03,17.19,83.81,12.22
2021-01-25,Rulindo,-1.7167,30.0167,12.09,16.87,87.51,13.58
2021-01-26,Rulindo,-1.7167,30.0167,24.04,16.45,88.07,21.36
2021-01-27,Rulindo,-1.7167,30.0167,1.56,17.54,76.67,24.75
2021-01-28,Rulindo,-1.7167,30.0167,1.38,17.88,75.28,23.88
2021-01-29,Rulindo,-1.7167,30.0167,1.06,17.98,73.23,23.6
2021-01-30,Rulindo,-1.7167,30.0167,8.24,17.98,78.93,18.38
2021-01-31,Rulindo,-1.7167,30.0167,1.44,17.93,83.68,20.99
2021-02-01,Rulindo,-1.7167,30.0167,0.18,18.18,74.69,22.64
2021-02-02,Rulindo,-1.7167,30.0167,1.19,18.36,73.23,22.69
2021-02-03,Rulindo,-1.7167,30.0167,0.74,18.27,76.97,20.17
2021-02-04,Rulindo,-1.7167,30.0167,8.13,17.74,83.69,15.48
2021-02-05,Rulindo,-1.7167,30.0167,35.59,17.66,81.52,17.05
2021-02-06,Rulindo,-1.7167,30.0167,18.17,17.41,87.54,14.99
2021-02-07,Rulindo,-1.7167,30.0167,2.92,17.61,82.04,14.66
2021-02-08,Rulindo,-1.7167,30.0167,0.54,17.6,78.3,17.04
2021-02-09,Rulindo,-1.7167,30.0167,2.93,18.29,79.52,20.92
2021-02-10,Rulindo,-1.7167,30.0167,4.21,18.31,81.32,10.98
2021-02-11,Rulindo,-1.7167,30.0167,15.12,17.51,87.38,12.03
2021-02-12,Rulindo,-1.7167,30.0167,18.63,17.15,88.52,10.51
2021-02-13,Rulindo,-1.7167,30.0167,1.66,17.44,86.58,12.26
2021-02-14,Rulindo,-1.7167,30.0167,4.48,17.29,86.45,17.96
2021-02-15,Rulindo,-1.7167,30.0167,14.8,18.47,74.57,22.17
2021-02-16,Rulindo,-1.7167,30.0167,20.05,18.43,83.15,12.3
2021-02-17,Rulindo,-1.7167,30.0167,8.62,18.4,83.62,19.86
2021-02-18,Rulindo,-1.7167,30.0167,5.09,18.51,83.74,9.85
2021-02-19,Rulindo,-1.7167,30.0167,1.9,18.54,83.2,21.04
2021-02-20,Rulindo,-1.7167,30.0167,1.78,18.13,82.25,14.16
2021-02-21,Rulindo,-1.7167,30.0167,3.03,18.38,84.03,18.47
2021-02-22,Rulindo,-1.7167,30.0167,1.11,18.41,81.98,14.19
2021-02-23,Rulindo,-1.7167,30.0167,3.06,16.27,93.64,21.2
2021-02-24,Rulindo,-1.7167,30.0167,1.7,17.05,85.75,14.4
2021-02-25,Rulindo,-1.7167,30.0167,0.31,17.82,79.98,24.13
2021-02-26,Rulindo,-1.7167,30.0167,2.17,17.54,79.47,21.41
2021-02-27,Rulindo,-1.7167,30.0167,0.74,17.86,76.46,16.0
2021-02-28,Rulindo,-1.7167,30.0167,0.74,18.25,74.18,24.86
2021-03-01,Rulindo,-1.7167,30.0167,1.27,18.31,76.99,20.7
2021-03-02,Rulindo,-1.7167,30.0167,1.9,17.84,82.6,21.68
2021-03-03,Rulindo,-1.7167,30.0167,1.62,18.79,77.59,11.43
2021-03-04,Rulindo,-1.7167,30.0167,5.43,18.48,82.79,16.55
2021-03-05,Rulindo,-1.7167,30.0167,7.02,17.61,86.95,14.32
2021-03-06,Rulindo,-1.7167,30.0167,7.23,17.14,86.42,13.72
2021-03-07,Rulindo,-1.7167,30.0167,2.0,16.56,87.9,16.1
2021-03-08,Rulindo,-1.7167,30.0167,0.82,17.82,81.83,10.77
2021-03-09,Rulindo,-1.7167,30.0167,16.14,17.93,80.76,12.21
2021-03-10,Rulindo,-1.7167,30.0167,0.75,17.39,82.2,24.45
2021-03-11,Rulindo,-1.7167,30.0167,0.08,17.59,79.82,26.92
2021-03-12,Rulindo,-1.7167,30.0167,0.07,17.58,73.72,27.02
2021-03-13,Rulindo,-1.7167,30.0167,0.09,17.56,76.34,21.84
2021-03-14,Rulindo,-1.7167,30.0167,0.09,17.29,79.21,24.85
2021-03-15,Rulindo,-1.7167,30.0167,1.49,17.43,81.65,21.44
2021-03-16,Rulindo,-1.7167,30.0167,3.4,16.72,86.07,14.27
2021-03-17,Rulindo,-1.7167,30.0167,4.98,16.03,92.47,12.84
2021-03-18,Rulindo,-1.7167,30.0167,0.57,17.37,82.61,17.24
2021-03-19,Rulindo,-1.7167,30.0167,1.15,17.43,83.67,18.38
2021-03-20,Rulindo,-1.7167,30.0167,4.44,17.12,86.68,21.56
2021-03-21,Rulindo,-1.7167,30.0167,8.19,15.72,89.23,11.73
2021-03-22,Rulindo,-1.7167,30.0167,4.53,15.57,85.72,13.99
2021-03-23,Rulindo,-1.7167,30.0167,1.69,16.55,87.33,17.8
2021-03-24,Rulindo,-1.7167,30.0167,4.61,17.03,84.65,21.59
2021-03-25,Rulindo,-1.7167,30.0167,1.02,18.13,79.86,23.64
2021-03-26,Rulindo,-1.7167,30.0167,0.43,17.91,79.6,16.94
2021-03-27,Rulindo,-1.7167,30.0167,0.14,16.73,84.87,20.14
2021-03-28,Rulindo,-1.7167,30.0167,0.16,17.74,81.17,22.62
2021-03-29,Rulindo,-1.7167,30.0167,2.0,17.93,80.56,15.01
2021-03-30,Rulindo,-1.7167,30.0167,23.23,17.03,89.02,14.17
2021-03-31,Rulindo,-1.7167,30.0167,4.19,16.03,88.07,17.57
2021-04-01,Rulindo,-1.7167,30.0167,1.46,16.39,87.45,19.02
2021-04-02,Rulindo,-1.7167,30.0167,3.22,16.89,88.97,16.86
2021-04-03,Rulindo,-1.7167,30.0167,3.97,16.79,87.91,19.27
2021-04-04,Rulindo,-1.7167,30.0167,4.24,16.69,87.6,19.14
2021-04-05,Rulindo,-1.7167,30.0167,4.23,17.32,83.18,17.5
2021-04-06,Rulindo,-1.7167,30.0167,20.88,17.15,87.95,18.67
2021-04-07,Rulindo,-1.7167,30.0167,5.96,16.75,88.54,16.82
2021-04-08,Rulindo,-1.7167,30.0167,13.21,17.3,82.32,17.88
2021-04-09,Rulindo,-1.7167,30.0167,22.21,16.86,87.11,17.86
